timestmp,detection
174441.037,1
174482.306,1
174523.865,1
174566.274,1
174608.336,1
174649.519,1
174690.646,1
174731.536,1
174772.055,1
174817.241,1
174858.992,1
174900.709,1
174942.647,1
174984.12,1
175024.638,1
175067.165,1
175107.376,1
175148.165,1
175189.013,1
175229.269,1
175271.505,1
175316.009,1
175357.276,1
175399.189,1
175441.371,1
175484.596,1
175525.917,1
175570.521,1
175611.523,1
175652.359,1
175694.235,1
175735.401,1
175779.248,1
175825.166,1
175869.524,1
175910.32,1
175950.411,1
175991.98,1
176032.746,1
176074.134,1
176113.351,1
176154.387,1
176195.045,1
176237.477,1
176283.479,1
176328.782,1
176373.264,1
176413.712,1
176456.487,1
176497.711,1
176538.449,1
176580.533,1
176622.082,1
176661.011,1
176699.492,1
176738.358,1
176774.802,1
176814.415,1
176853.398,1
176893.657,1
176941.775,1
176981.248,1
177020.58,1
177065.412,1
177105.541,1
177148.192,1
177189.433,1
177234.551,1
