18918, SG-000-000_20001000005, -76
18926, SG-000-000_20001000005, -73
18928, SG-000-000_20001000005, -71
18939, SG-000-000_20001000005, -71
18942, SG-000-000_20001000005, -71
18973, SG-000-000_20001000005, -74
18982, SG-000-000_20001000005, -81
18984, SG-000-000_20001000005, -84
18994, SG-000-000_20001000005, -80
18996, SG-000-000_20001000005, -78
19017, SG-000-000_20001000005, -70
19036, SG-000-000_20001000005, -83
19046, SG-000-000_20001000005, -74
19058, SG-000-000_20001000005, -75
19060, SG-000-000_20001000005, -77
19083, SG-000-000_20001000005, -71
19086, SG-000-000_20001000005, -71
19102, SG-000-000_20001000005, -72
19115, SG-000-000_20001000005, -70
19117, SG-000-000_20001000005, -70
19125, SG-000-000_20001000005, -74
19128, SG-000-000_20001000005, -78
19151, SG-000-000_20001000005, -82
19153, SG-000-000_20001000005, -81
19164, SG-000-000_20001000005, -76
19167, SG-000-000_20001000005, -80
19182, SG-000-000_20001000005, -80
19185, SG-000-000_20001000005, -83
19195, SG-000-000_20001000005, -78
19197, SG-000-000_20001000005, -75
19219, SG-000-000_20001000005, -68
19222, SG-000-000_20001000005, -69
19232, SG-000-000_20001000005, -69
19234, SG-000-000_20001000005, -68
19248, SG-000-000_20001000005, -86
19256, SG-000-000_20001000005, -75
19258, SG-000-000_20001000005, -76
19261, SG-000-000_20001000005, -79
19271, SG-000-000_20001000005, -66
19273, SG-000-000_20001000005, -65
19283, SG-000-000_20001000005, -77
19286, SG-000-000_20001000005, -74
19294, SG-000-000_20001000005, -66
19296, SG-000-000_20001000005, -67
19359, SG-000-000_20001000005, -73
19361, SG-000-000_20001000005, -77
19370, SG-000-000_20001000005, -66
19373, SG-000-000_20001000005, -66
19383, SG-000-000_20001000005, -76
19385, SG-000-000_20001000005, -75
19394, SG-000-000_20001000005, -67
19396, SG-000-000_20001000005, -67
19398, SG-000-000_20001000005, -67
19407, SG-000-000_20001000005, -68
19409, SG-000-000_20001000005, -68
19433, SG-000-000_20001000005, -62
19436, SG-000-000_20001000005, -63
19445, SG-000-000_20001000005, -68
19448, SG-000-000_20001000005, -67
19456, SG-000-000_20001000005, -69
19458, SG-000-000_20001000005, -70
19470, SG-000-000_20001000005, -69
19472, SG-000-000_20001000005, -68
19479, SG-000-000_20001000005, -69
19489, SG-000-000_20001000005, -67
19491, SG-000-000_20001000005, -67
19508, SG-000-000_20001000005, -73
19510, SG-000-000_20001000005, -74
19520, SG-000-000_20001000005, -64
19523, SG-000-000_20001000005, -63
19531, SG-000-000_20001000005, -65
19533, SG-000-000_20001000005, -65
19536, SG-000-000_20001000005, -65
19545, SG-000-000_20001000005, -70
19548, SG-000-000_20001000005, -70
19558, SG-000-000_20001000005, -74
19567, SG-000-000_20001000005, -71
19577, SG-000-000_20001000005, -73
19587, SG-000-000_20001000005, -65
19590, SG-000-000_20001000005, -67
19638, SG-000-000_20001000005, -72
19641, SG-000-000_20001000005, -72
19651, SG-000-000_20001000005, -68
19653, SG-000-000_20001000005, -69
19700, SG-000-000_20001000005, -76
19703, SG-000-000_20001000005, -76
19714, SG-000-000_20001000005, -64
19716, SG-000-000_20001000005, -64
19745, SG-000-000_20001000005, -68
19747, SG-000-000_20001000005, -69
19779, SG-000-000_20001000005, -70
19789, SG-000-000_20001000005, -64
19791, SG-000-000_20001000005, -64
19820, SG-000-000_20001000005, -63
19860, SG-000-000_20001000005, -66
19869, SG-000-000_20001000005, -64
19871, SG-000-000_20001000005, -69
19881, SG-000-000_20001000005, -68
19883, SG-000-000_20001000005, -68
19894, SG-000-000_20001000005, -63
19896, SG-000-000_20001000005, -63
19906, SG-000-000_20001000005, -60
19908, SG-000-000_20001000005, -59
19920, SG-000-000_20001000005, -68
19922, SG-000-000_20001000005, -67
19933, SG-000-000_20001000005, -63
19977, SG-000-000_20001000005, -67
19989, SG-000-000_20001000005, -64
19991, SG-000-000_20001000005, -63
20001, SG-000-000_20001000005, -60
20003, SG-000-000_20001000005, -60
20014, SG-000-000_20001000005, -68
20025, SG-000-000_20001000005, -62
20027, SG-000-000_20001000005, -61
20039, SG-000-000_20001000005, -69
20041, SG-000-000_20001000005, -68
20051, SG-000-000_20001000005, -70
20053, SG-000-000_20001000005, -70
20062, SG-000-000_20001000005, -61
20065, SG-000-000_20001000005, -61
20088, SG-000-000_20001000005, -61
20091, SG-000-000_20001000005, -60
20101, SG-000-000_20001000005, -70
20103, SG-000-000_20001000005, -69
20112, SG-000-000_20001000005, -66
20115, SG-000-000_20001000005, -66
20130, SG-000-000_20001000005, -69
20133, SG-000-000_20001000005, -69
20141, SG-000-000_20001000005, -67
20151, SG-000-000_20001000005, -70
20154, SG-000-000_20001000005, -70
20164, SG-000-000_20001000005, -68
20166, SG-000-000_20001000005, -68
20179, SG-000-000_20001000005, -61
20302, SG-000-000_20001000005, -59
20337, SG-000-000_20001000005, -65
20340, SG-000-000_20001000005, -65
20350, SG-000-000_20001000005, -80
20352, SG-000-000_20001000005, -76
20382, SG-000-000_20001000005, -66
20394, SG-000-000_20001000005, -69
20396, SG-000-000_20001000005, -70
20405, SG-000-000_20001000005, -65
20408, SG-000-000_20001000005, -65
20418, SG-000-000_20001000005, -62
20421, SG-000-000_20001000005, -63
20430, SG-000-000_20001000005, -65
20433, SG-000-000_20001000005, -64
20445, SG-000-000_20001000005, -69
20447, SG-000-000_20001000005, -68
20482, SG-000-000_20001000005, -67
20485, SG-000-000_20001000005, -71
20494, SG-000-000_20001000005, -67
20496, SG-000-000_20001000005, -67
20518, SG-000-000_20001000005, -66
20521, SG-000-000_20001000005, -65
20531, SG-000-000_20001000005, -69
20534, SG-000-000_20001000005, -69
20549, SG-000-000_20001000005, -73
20718, SG-000-000_20001000005, -73
20720, SG-000-000_20001000005, -72
20780, SG-000-000_20001000005, -66
20783, SG-000-000_20001000005, -66
20794, SG-000-000_20001000005, -67
20796, SG-000-000_20001000005, -67
20807, SG-000-000_20001000005, -71
20809, SG-000-000_20001000005, -72
20820, SG-000-000_20001000005, -68
20867, SG-000-000_20001000005, -71
20869, SG-000-000_20001000005, -67
20878, SG-000-000_20001000005, -67
20887, SG-000-000_20001000005, -80
20898, SG-000-000_20001000005, -65
20901, SG-000-000_20001000005, -65
20913, SG-000-000_20001000005, -67
20923, SG-000-000_20001000005, -66
20925, SG-000-000_20001000005, -63
20928, SG-000-000_20001000005, -65
20959, SG-000-000_20001000005, -66
21094, SG-000-000_20001000005, -70
21096, SG-000-000_20001000005, -70
21104, SG-000-000_20001000005, -69
21107, SG-000-000_20001000005, -69
21109, SG-000-000_20001000005, -69
21117, SG-000-000_20001000005, -62
21120, SG-000-000_20001000005, -61
21144, SG-000-000_20001000005, -59
21146, SG-000-000_20001000005, -59
21156, SG-000-000_20001000005, -82
21169, SG-000-000_20001000005, -62
21171, SG-000-000_20001000005, -62
21182, SG-000-000_20001000005, -66
21184, SG-000-000_20001000005, -65
21203, SG-000-000_20001000005, -76
21217, SG-000-000_20001000005, -62
21220, SG-000-000_20001000005, -65
21231, SG-000-000_20001000005, -71
21234, SG-000-000_20001000005, -71
